ANO_ELEICAO,SG_UF,CD_MUNICIPIO,municipio_original,zona,secao,numero_local_votacao,nome_local_votacao,endereco,regiao_estimada,DS_CARGO,NR_VOTAVEL,NM_VOTAVEL,SQ_CANDIDATO,votos_parceiro
2022,AL,28339,PENEDO,13,91,1163,ESCOLA MUNICIPAL VEREADOR MANOEL SOARES DE MELO,"RUA FLORIANO ROSA, S/N, PX. AO POSTO DE SAÚDE, CONJUNTO VILA MATIAS",VILA MATIAS,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,95,1201,COLÉGIO - LOGOS,"AV GRACILIANO RAMOS, 246",246,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27430,COQUEIRO SECO,8,129,1015,ESC MUN CELINA PEDROSA NAVARRO,"RUA PREFEITO JOSE DE ALMEIDA FILHO, 460",460,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,10
2022,AL,28410,PIRANHAS,40,236,1023,UNIDADE ESCOLAR DE XINGO - UNEX I,AV RIO SAO FRANCISCO SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,3,299,1511,ESCOLA EST. PROFª ANAIAS DE LIMA ANDRADE,"RUA BELO HORIZONTE, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28533,RIO LARGO,15,204,1171,GRUPO ESCOLAR OZORIA MOURA DE LIMA,RUA  ANTONIO ELIAS CALHEIROS S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,90
2022,AL,27553,FLEXEIRAS,53,69,1074,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SENADOR BENEDITO DE LIRA,RUA PROFESSORA MARIA ISABEL COSTA SOUZA SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,27855,MACEIÓ,33,93,1066,ESCOLA ESTADUAL PROF. BENEDITA DE CASTRO LIMA,"RUA SANTA RITA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,28533,RIO LARGO,15,252,1546,ESCOLA MUNICIPAL DR. GUSTAVO PAIVA,"CJ BARNABÉ OITICICA II, SN, MATA DO ROLO",MATA DO ROLO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,79
2022,AL,28894,CRAÍBAS,31,137,1040,GRUPO ESCOLAR PEDRO RAMOS FRANCISCO,POVOADO FOLHA MIÚDA S/N,FOLHA MIUDA S,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27871,MAJOR ISIDORO,31,91,1015,CENTRO EDUCACIONAL ADOVALDO ALBUQUERQUE ALVES - CEMA,RUA 31 DE MARCO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,174,1368,ESCOLA ESTADUAL LUIZ CAMPOS TEIXEIRA,"RUA CAMPOS TEIXEIRA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,27855,MACEIÓ,3,49,1384,ESCOLA MUN. SÉRGIO LUIZ PESSOA BRAGA,"PRACA GOVERNADOR LAMENHA FILHO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,27855,MACEIÓ,3,167,1341,ESCOLA ESTADUAL CAPITÃO ÁLVARO VICTOR,"PRACA DO CRUZEIRO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28690,SÃO LUÍS DO QUITUNDE,17,57,1015,JARDIM INFANTIL ERNESTO GOMES MARANHÃO,RUA MANOEL NOLASCO PIMENTEL,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28690,SÃO LUÍS DO QUITUNDE,17,83,1147,GRUPO ESTADUAL PROFA MARIA MARGARIDA DA SILVA PUGLIESE,RUA COELHO SARMENTO,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28711,SÃO MIGUEL DOS CAMPOS,18,236,1066,ESCOLA ANA LINS,RUA SENADOR MAXIMO 135,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,28690,SÃO LUÍS DO QUITUNDE,17,59,1074,ESCOLA PROFESSORA MARIA DO CARMO DE MORAES,RUA QUITUNDE III,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,28851,UNIÃO DOS PALMARES,21,101,1910,ESCOLA MUNICIPAL SALOMÉ DA ROCHA BARROS,"RUA LINDOLFO GOMES CABRAL, 590",590,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,2,193,1953,CRECHE ESCOLA ESPAÇO EDUCAR,"RUA PROFESSOR SANDOVAL ARROXELAS, N. 510",. 510,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,3,152,1163,ESCOLA DE ENS. FUND. NOSSO LAR I,"RUA SAMPAIO DORIA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27952,MARIBONDO,48,177,1023,ESCOLA DE I E II GRAUS NOSSA SENHORA DO PERPETUO SOCORRO,"RUA BRASILIA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,27030,ANADIA,48,105,1058,GRUPO ESCOLAR RUI BARBOSA,PRACA DR. CAMPELO DE ALMEIDA S/N ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,1,227,1597,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO,"AV. PRESIDENTE GETULIO VARGAS, 512",512,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,3,330,1309,ESC. DE ENS. FUND. PROF. PEDRO CAFÉ,"RUA DO CRAVO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,9
2022,AL,27855,MACEIÓ,54,332,1376,ESCOLA ESTADUAL ONÉLIA CAMPELO,"RUA SANTA TEREZINHA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,27855,MACEIÓ,3,261,1457,ESCOLA EST. DR. EDSON BERNARDES,"CONJ. JOAQUIM LEAO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27537,FELIZ DESERTO,7,140,1023,ESCOLA DE 1 E 2 GRAUS JOAO MANOEL MUNIZ,AVENIDA MUNIZ FALCAO SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,308,1074,COLÉGIO ESTADUAL HUMBERTO MENDES,AV GOV MUNIZ FALCÃO 701,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,27472,DELMIRO GOUVEIA,40,119,1368,"NOEMIA BANDEIRA DA SILVA,ESCOLA","RUA DO CHAFARIZ, SN",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28894,CRAÍBAS,31,125,1031,ESCOLA ANA CAROLINA DE QUEIROZ,"RUA FRANCISCO GAMA DA SILVA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,114,1236,ESCOLA ESTADUAL PROFESSOR MARIO BROAD,"AV. JULIO MARQUES LUZ, 231",231,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28835,TRAIPU,20,75,1368,GINÁSIO DE ESPORTES DA ESCOLA PROF. AVELINA DO CARMO,RUA ISAAC PEREIRA NETO,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,27855,MACEIÓ,1,475,1775,ESCOLA ESTADUAL DEPUTADO GUILHERMINO DE OLIVEIRA,"RUA ABELARDO PONTES LIMA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,1,485,1970,ESCOLA HIGINO BELO,AV SANTA RITA DE CASSIA,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28673,SÃO JOSÉ DA TAPERA,51,56,1031,EME INFANTIL E FUNDAMENTAL NOSSA SENHORA DE FÁTIMA,"RUA 13 DE MAIO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28878,VIÇOSA,5,52,1112,GRUPO ESCOLAR 13 DE OUTUBRO,RUA FREDERICO MAIA SN ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,70,1295,ESCOLA MUNICIPAL PROFESSORA ROSINHA PIMENTEL,"AVENIDA CONSELHEIRO SEBASTIÃO LIMA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,33,284,1201,COLÉGIO ZUMBI DOS PALMARES,"CJ ROSANE COLLOR, QD M, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,28533,RIO LARGO,15,53,1040,ESCOLA DE EDUCAÇÃO INFANTIL PADRE PAULINO,CONJUNTO MUTIRÃO,MUTIRAO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,60
2022,AL,28754,SÃO SEBASTIÃO,49,31,1414,ESCOLA PROF. RICARDO VIEIRA,RUA VEREADOR LEOBINO JOSE DO NASCIMENTO 77,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,27057,ARAPIRACA,22,568,1325,GRUPO ESCOLAR JOÃO BATISTA PEREIRA,COHAB NOVA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,285,1309,FACULDADE CESMAC DO SERTÃO,"RUA BRAÚLIO MONTENEGRO, S/N, VILA MARIA",MARIA,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27057,ARAPIRACA,22,432,1570,ESCOLA AURINO MACIEL,"RUA DOM FELÍCIO VASCONCELOS,S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27057,ARAPIRACA,22,590,1171,ESCOLA ESTADUAL DE EDUCAÇÃO BÁSICA PROF. PEDRO DE FRANÇA REIS,"RUA ANTONIO MARROQUIM, 511",511,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27936,MARECHAL DEODORO,26,97,1333,ESCOLA PROFESSORA ELEUZA GALVÃO RODAS,RUA ARTHUR PAIVA REGO SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28770,SATUBA,8,97,1082,IFAL - INSTITUTO FEDERAL DE ALAGOAS - CAMPUS SATUBA,"RUA 17 DE AGOSTO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,9
2022,AL,28592,SANTANA DO IPANEMA,19,229,1279,ESCOLA ESTADUAL PROFESSORA LAURA MARIA CHAGAS DE ASSIS,"RUA GILMAR PEREIRA DE QUEIROZ, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,403,1821,UNIT - CENTRO UNIVERSITÁRIO TIRADENTES (ANTIGA FITS),"AV GUSTAVO PAIVA, 5017",5017,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,1,472,2070,ESCOLA ESTADUAL PROFESSOR JOSÉ VITORINO DA ROCHA - PROVISÓRIO,"RUA ANTÔNIO PROCÓPIO, 165",165,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28215,OURO BRANCO,50,70,1031,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL RUI PALMEIRA,"RUA 7 DE SETEMBRO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,27855,MACEIÓ,3,169,1341,ESCOLA ESTADUAL CAPITÃO ÁLVARO VICTOR,"PRACA DO CRUZEIRO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,1,223,1694,FAPEC/CET,"AV. PRESIDENTE ROOSEVELT, 1200",1200,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,54,522,1740,ESC. EST. MANUEL BALTAZAR P. DIEGUES JUNIOR,"CONJUNTO SANTA MARIA, S/N - RUA D QD 8",SANTA MARIA,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28711,SÃO MIGUEL DOS CAMPOS,18,248,1350,ESCOLA NOEMIA BASTOS,"AVENIDA VERA CRUZ, 111",111,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28819,TAQUARANA,45,108,1040,ESCOLA MARIA IRACI TEÓFILO DE CASTRO,"RUA 24 DE AGOSTO, 88",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,27472,DELMIRO GOUVEIA,40,139,1392,"WATSON DE GUSMAO, ESCOLA DE 1 E 2 GRAUS","RUA HENRIQUE DIAS, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28754,SÃO SEBASTIÃO,49,22,1376,ESCOLA MUNICIPAL DE EDUCAÇÃO BÁSICA SENADOR GUILHERME PALMEIRA,RUA TANCREDO NEVES S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,28851,UNIÃO DOS PALMARES,21,86,1120,COLEGIO DR. MARIO GOMES DE BARROS,RUA JARDIM BRASILIA 378,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27758,JOAQUIM GOMES,53,33,1112,ESCOLA MUNICIPAL MARIA DO CARMO DE OLIVEIRA MELO,RUA BENEDITA GERALDINA DA CONCEIÇÃO SN - LOT. JOSE BENTO(CASAL),NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,27855,MACEIÓ,3,47,1376,ESCOLA EST. PROFª ADEILZA MARIA OLIVEIRA,"RUA DO CAMPO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27413,COLÔNIA LEOPOLDINA,16,107,1066,GRUPO ESCOLAR JOAQUIM LUIZ DA SILVA,RUA PADRE FRANCISCO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,8
2022,AL,27650,INHAPI,39,79,1023,ESCOLA DE 1 GRAU NEZINHO PEREIRA,PRAÇA DA MATRIZ - NUMERO 12.,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,54,235,1210,ESCOLA ESTADUAL DRA. EUNICE DE LEMOS CAMPOS,"AV. GARCA TORTA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,28533,RIO LARGO,15,104,1465,CRECHE MUNICIPAL CELYRIO ADAMASTOR BARRETO ACIOLY,"ROD AL 210, CJ EDSON NOVAES S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,44
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,108,1171,CENTRO DE ESTUDOS SUPLETIVO REMI MAIA,RUA FRANCISCO MOURA SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,3,248,1368,ESCOLA ESTADUAL AURELINA PALMEIRA DE MELO,"PRACA PADRE CICERO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,27855,MACEIÓ,54,11,1015,ESCOLA ESTADUAL ALFREDO GASPAR DE MENDONCA,"CONJ. EUSTAQUIO GOMES DE MELO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,27855,MACEIÓ,3,342,1430,ESCOLA ESTADUAL PROF TARCÍSIO DE JESUS,"AV. SENADOR RUI PALMEIRA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27057,ARAPIRACA,55,88,1198,ESCOLA DE ENSINO FUNDAMENTAL MARIA DE NAZARÉ,"RUA CLAUDIO DE ALBUQUERQUE LIMA, N 2055, SÃO LUIZ",SAO LUIZ,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,1,66,1147,ESCOLA DE ENSINO FUNDAMENTAL DR. POMPEU SARMENTO,"AV. DR. MUNIZ FALCAO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,28274,PÃO DE AÇÚCAR,11,77,1015,UNIDADE MUNICIPAL DE ENSINO MARIA TAVARES PINTO,"RUA CÔNEGO JASSON SOUTO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28371,PILAR,8,41,1104,CAIC - CENTRO DE ATENCAO INTEGRAL À CRIANCA E AO ADOLESCENTE,"RUA SENHOR DO BONFIM, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,347,1821,UNIT - CENTRO UNIVERSITÁRIO TIRADENTES (ANTIGA FITS),"AV GUSTAVO PAIVA, 5017",5017,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,10
2022,AL,28630,SÃO BRÁS,37,78,1082,ESCOLA MUNICIPAL JOSE MEDEIROS,RUA VEREADOR ALFREDO SANTOS,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,75,1139,COLÉGIO SAGRADA FAMILIA,RUA DOM BOSCO 15,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27413,COLÔNIA LEOPOLDINA,16,114,1066,GRUPO ESCOLAR JOAQUIM LUIZ DA SILVA,RUA PADRE FRANCISCO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,13
2022,AL,28533,RIO LARGO,15,240,1490,ESCOLA PREFEITO WALTER DORIA DE FIGUEIREDO,"CJ MARIO MAFRA, QUADRA D-04",QUADRA D-04,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,31
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,102,1074,COLÉGIO ESTADUAL HUMBERTO MENDES,AV GOV MUNIZ FALCÃO 701,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,28118,NOVO LINO,53,124,1023,COLÉGIO MARIO GOMES DE BARROS,RUA ALTO DA BOA VISTA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,8
2022,AL,27090,BARRA DE SANTO ANTÔNIO,17,91,1090,GRUPO ESCOLAR MANOEL MONTEIRO DE CARVALHO,RUA ALTO DA BOA VISTA,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28533,RIO LARGO,15,143,1546,ESCOLA MUNICIPAL DR. GUSTAVO PAIVA,"CJ BARNABÉ OITICICA II, SN, MATA DO ROLO",MATA DO ROLO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,77
2022,AL,28894,CRAÍBAS,31,110,1015,ESCOLA NOSSA SENHORA DA CONCEIÇÃO,RUA PERCÍLIA MAURÍCIO DA ROCHA Nº 842,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,27855,MACEIÓ,3,121,1236,ESCOLA MUNICIPAL TEREZA DE JESUS,"RUA SARGENTO JAIME, 75",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27057,ARAPIRACA,22,526,1708,ESCOLA DE ENSINO FUNDAMENTAL LOJA MAÇONICA,RUA JOSÉ CLOVIS R. DE BARROS,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,350,1597,CLUBE DA CAIXA ECONOMICA FEDERAL,"ROD. AL 101 NORTE, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28290,PASSO DE CAMARAGIBE,12,69,1040,ESCOLA CENECISTA DE 1 E 2 GRAUS N. S. CONCEICAO,PRACA PE. CICERO ROMAO BATISTA 10,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,13
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,246,1309,FACULDADE CESMAC DO SERTÃO,"RUA BRAÚLIO MONTENEGRO, S/N, VILA MARIA",MARIA,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27375,CHÃ PRETA,28,57,1015,ESCOLA CINECISTA AMELIA VASCONCELOS,RUA CEL JOSE TEIXEIRA SN ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28134,OLHO D ÁGUA DAS FLORES,11,91,1015,GRUPO ESCOLAR PADRE ANTONIO DUARTE,"AV. 02 DE DEZEMBRO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27456,CORURIPE,7,42,1147,ESCOLA MUN. EDUC. BÁSICA PROF. MARIA ROCHA SANTOS SILVA,"TRAVESSA FLAMENGO, 182, QUADRA S",QUADRA S,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28096,MURICI,9,64,1040,GRUPO ESCOLAR PROFESSOR LOUREIRO,"CJ. RES. PEDRO TENÓRIO RAPOSO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,27057,ARAPIRACA,55,128,1090,GRUPO ESCOLAR DJALMA MATHEUS SANTANA,RUA ROSENDO LIMA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,54,511,1759,IFAL - CAMPUS BENEDITO BENTES,"AVENIDA BENEDITO BENTES, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28835,TRAIPU,20,42,1015,ESCOLA MUNICIPAL DE 1 GRAU FRANCISCO MANGABEIRA,PRACA AFONSO FREITAS MELRO SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27570,GIRAU DO PONCIANO,44,102,1252,ESCOLA VEREADOR ANTÔNIO ALVES DOS SANTOS,RUA JOSÉ PEREIRA BEZERRA,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27030,ANADIA,48,109,1058,GRUPO ESCOLAR RUI BARBOSA,PRACA DR. CAMPELO DE ALMEIDA S/N ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,27952,MARIBONDO,48,180,1031,GRUPO ESCOLAR ANTONIO BOMFIM,RUA TERCILA BOMFIM S/N ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
