municipio,codigo_tse_municipio,numero,vereador,nome_urna,partido,nome_partido,situacao,votos,rank_vereador_municipio,eleitorado_2024,populacao_estimada_2024,indice_estrategico_pct,prioridade_final,prefeito,partido_municipio,grupo_politico,relacao_davi,score_articulacao,percentual_votos_municipio,potencial_transferencia_conservador_20pct,potencial_transferencia_moderado_35pct,potencial_transferencia_alto_50pct,potencial_politico_vereador,indice_influencia_vereador,grupo_politico_original,total_votos_vereadores_municipio,percentual_votos_municipio_corrigido,grupo_politico_padronizado,meta_votos_davi_2026,taxa_conversao_conservadora,taxa_conversao_intermediaria,taxa_conversao_maxima,contribuicao_davi_10pct,contribuicao_davi_15pct,contribuicao_davi_20pct,percentual_meta_davi_10pct,percentual_meta_davi_15pct,percentual_meta_davi_20pct,potencial_eleitoral_vereador,score_politico_calculado,metodologia_contribuicao,metodologia_score_politico,tooltip_contribuicao_corrigida,potencial_transferencia_conservador_10pct,potencial_transferencia_moderado_15pct,potencial_transferencia_maximo_20pct,ranking_contribuicao_davi,acumulado_davi_10pct,acumulado_davi_15pct,acumulado_davi_20pct,percentual_meta_acumulado_10pct,percentual_meta_acumulado_15pct,percentual_meta_acumulado_20pct
MACEIÓ,27855,15123,JOSÉ MÁRCIO DE MEDEIROS MAIA JÚNIOR,ZÉ MÁRCIO FILHO,MDB,Movimento Democrático Brasileiro,ELEITO POR QP,2876,18,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.45,575,431,575,Muito Alto,20.83,não_classificado,241387,1.1914,SEM GRUPO,60000,0.1,0.15,0.2,288,431,575,0.48,0.7183,0.9583,MEDIO,52,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,JOSÉ MÁRCIO DE MEDEIROS MAIA JÚNIOR. em MACEIÓ. recebeu 2.876 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 288 votos no cenário conservador de 10%. 431 no cenário intermediário de 15% e 575 no teto operacional de 20%. No cenário máximo. isso representa 0.96% da meta de 60.000 votos.,288,431,575,21,8591,12889,17188,14.32,21.48,28.65
MACEIÓ,27855,11111,DAVID CABRAL DAVINO,DAVI DAVINO,PP,PROGRESSISTAS,ELEITO POR QP,2742,19,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.43,548,411,548,Muito Alto,20.82,não_classificado,241387,1.1359,SEM GRUPO,60000,0.1,0.15,0.2,274,411,548,0.4567,0.685,0.9133,MEDIO,52,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,DAVID CABRAL DAVINO. em MACEIÓ. recebeu 2.742 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 274 votos no cenário conservador de 10%. 411 no cenário intermediário de 15% e 548 no teto operacional de 20%. No cenário máximo. isso representa 0.91% da meta de 60.000 votos.,274,411,548,22,8865,13300,17736,14.77,22.17,29.56
ARAPIRACA,27057,11444,WALLYSSON BISPO DA SILVA,ALISSON DA TIM,PP,PROGRESSISTAS,ELEITO POR QP,2677,4,155982,243661,6.73965243482755,Alta Prioridade,JOSE LUCIANO BARBOSA DA SILVA,MDB,não_classificado,não_classificado,81.74,1.72,535,402,535,Muito Alto,15.23,não_classificado,76514,3.4987,SEM GRUPO,60000,0.1,0.15,0.2,268,402,535,0.4467,0.67,0.8917,MEDIO,57,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,WALLYSSON BISPO DA SILVA. em ARAPIRACA. recebeu 2.677 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 268 votos no cenário conservador de 10%. 402 no cenário intermediário de 15% e 535 no teto operacional de 20%. No cenário máximo. isso representa 0.89% da meta de 60.000 votos.,268,402,535,23,9133,13702,18271,15.22,22.84,30.45
ARAPIRACA,27057,15777,JOSÉ ALDO OLIVEIRA VEIGA,ALDO VEIGA,MDB,Movimento Democrático Brasileiro,ELEITO POR QP,2655,5,155982,243661,6.73965243482755,Alta Prioridade,JOSE LUCIANO BARBOSA DA SILVA,MDB,não_classificado,não_classificado,81.74,1.7,531,398,531,Muito Alto,15.22,não_classificado,76514,3.47,SEM GRUPO,60000,0.1,0.15,0.2,266,398,531,0.4433,0.6633,0.885,MEDIO,57,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,JOSÉ ALDO OLIVEIRA VEIGA. em ARAPIRACA. recebeu 2.655 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 266 votos no cenário conservador de 10%. 398 no cenário intermediário de 15% e 531 no teto operacional de 20%. No cenário máximo. isso representa 0.89% da meta de 60.000 votos.,266,398,531,24,9399,14100,18802,15.66,23.5,31.34
MACEIÓ,27855,22555,LUCIANO MARINHO DA SILVA,LUCIANO MARINHO,PL,Partido Liberal,ELEITO POR QP,2630,20,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.42,526,394,526,Muito Alto,20.81,não_classificado,241387,1.0895,SEM GRUPO,60000,0.1,0.15,0.2,263,394,526,0.4383,0.6567,0.8767,MEDIO,52,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,LUCIANO MARINHO DA SILVA. em MACEIÓ. recebeu 2.630 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 263 votos no cenário conservador de 10%. 394 no cenário intermediário de 15% e 526 no teto operacional de 20%. No cenário máximo. isso representa 0.88% da meta de 60.000 votos.,263,394,526,25,9662,14494,19328,16.1,24.16,32.21
RIO LARGO,28533,11111,MÁRCIO SOARES CAVALCANTE,BALA SOARES,PP,PROGRESSISTAS,ELEITO POR QP,2625,1,67172,97435,2.83253283979211,Alta Prioridade,PEDRO CARLOS DA SILVA NETO,PP,não_classificado,não_classificado,72.83,3.91,525,394,525,Muito Alto,13.92,não_classificado,29810,8.8058,SEM GRUPO,60000,0.1,0.15,0.2,262,394,525,0.4367,0.6567,0.875,MEDIO,67,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,MÁRCIO SOARES CAVALCANTE. em RIO LARGO. recebeu 2.625 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 262 votos no cenário conservador de 10%. 394 no cenário intermediário de 15% e 525 no teto operacional de 20%. No cenário máximo. isso representa 0.88% da meta de 60.000 votos.,262,394,525,26,9924,14888,19853,16.54,24.81,33.09
PILAR,28371,15123,CLAUDIO ALEX CAVALCANTE SILVA,ALEX CAVALCANTE,MDB,Movimento Democrático Brasileiro,ELEITO POR QP,2602,1,29137,36499,1.17494909850829,Média Prioridade,MARIA DE FATIMA RESENDE ROCHA OITICICA,MDB,não_classificado,não_classificado,61.17,8.93,520,390,520,Muito Alto,14.44,não_classificado,15007,17.3386,SEM GRUPO,60000,0.1,0.15,0.2,260,390,520,0.4333,0.65,0.8667,MEDIO,66,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,CLAUDIO ALEX CAVALCANTE SILVA. em PILAR. recebeu 2.602 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 260 votos no cenário conservador de 10%. 390 no cenário intermediário de 15% e 520 no teto operacional de 20%. No cenário máximo. isso representa 0.87% da meta de 60.000 votos.,260,390,520,27,10184,15278,20373,16.97,25.46,33.96
ARAPIRACA,27057,15123,MARCIO JOSE DA SILVA,MARCIO DO CANAÃ,MDB,Movimento Democrático Brasileiro,ELEITO POR QP,2580,6,155982,243661,6.73965243482755,Alta Prioridade,JOSE LUCIANO BARBOSA DA SILVA,MDB,não_classificado,não_classificado,81.74,1.65,516,387,516,Muito Alto,15.19,não_classificado,76514,3.3719,SEM GRUPO,60000,0.1,0.15,0.2,258,387,516,0.43,0.645,0.86,MEDIO,57,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,MARCIO JOSE DA SILVA. em ARAPIRACA. recebeu 2.580 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 258 votos no cenário conservador de 10%. 387 no cenário intermediário de 15% e 516 no teto operacional de 20%. No cenário máximo. isso representa 0.86% da meta de 60.000 votos.,258,387,516,28,10442,15665,20889,17.4,26.11,34.82
MACEIÓ,27855,22123,LEONARDO DA FONSECA DIAS,LEONARDO DIAS,PL,Partido Liberal,ELEITO POR QP,2522,21,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.4,504,378,504,Muito Alto,20.8,não_classificado,241387,1.0448,SEM GRUPO,60000,0.1,0.15,0.2,252,378,504,0.42,0.63,0.84,MEDIO,52,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,LEONARDO DA FONSECA DIAS. em MACEIÓ. recebeu 2.522 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 252 votos no cenário conservador de 10%. 378 no cenário intermediário de 15% e 504 no teto operacional de 20%. No cenário máximo. isso representa 0.84% da meta de 60.000 votos.,252,378,504,29,10694,16043,21393,17.82,26.74,35.66
MACEIÓ,27855,13444,TEREZA NELMA PORTO VIANA SOARES,TECA NELMA,PT,Partido dos Trabalhadores,ELEITO POR QP,2521,22,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.4,504,378,504,Muito Alto,20.8,não_classificado,241387,1.0444,SEM GRUPO,60000,0.1,0.15,0.2,252,378,504,0.42,0.63,0.84,MEDIO,52,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,TEREZA NELMA PORTO VIANA SOARES. em MACEIÓ. recebeu 2.521 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 252 votos no cenário conservador de 10%. 378 no cenário intermediário de 15% e 504 no teto operacional de 20%. No cenário máximo. isso representa 0.84% da meta de 60.000 votos.,252,378,504,30,10946,16421,21897,18.24,27.37,36.49
MACEIÓ,27855,11111,DAVID CABRAL DAVINO,DAVI DAVINO,PP,PROGRESSISTAS,ELEITO POR QP,2416,23,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.38,483,362,483,Muito Alto,20.79,não_classificado,241387,1.0009,SEM GRUPO,60000,0.1,0.15,0.2,242,362,483,0.4033,0.6033,0.805,MEDIO,52,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,DAVID CABRAL DAVINO. em MACEIÓ. recebeu 2.416 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 242 votos no cenário conservador de 10%. 362 no cenário intermediário de 15% e 483 no teto operacional de 20%. No cenário máximo. isso representa 0.81% da meta de 60.000 votos.,242,362,483,31,11188,16783,22380,18.65,27.97,37.3
DELMIRO GOUVEIA,27472,15147,EDNA GOMES BERNARDO,EDNA DO TATUAKARA,MDB,Movimento Democrático Brasileiro,ELEITO POR QP,2410,1,41113,52809,1.67006746471436,Alta Prioridade,ELIZIANE FERREIRA COSTA LIMA,MDB,não_classificado,não_classificado,71.67,5.86,482,362,482,Muito Alto,14.47,não_classificado,17619,13.6784,SEM GRUPO,60000,0.1,0.15,0.2,241,362,482,0.4017,0.6033,0.8033,MEDIO,72,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,EDNA GOMES BERNARDO. em DELMIRO GOUVEIA. recebeu 2.410 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 241 votos no cenário conservador de 10%. 362 no cenário intermediário de 15% e 482 no teto operacional de 20%. No cenário máximo. isso representa 0.80% da meta de 60.000 votos.,241,362,482,32,11429,17145,22862,19.05,28.58,38.1
MACEIÓ,27855,15789,MARIA DE FÁTIMA GALINA FORTES FERREIRA SANTIAGO,FATIMA SANTIAGO,MDB,Movimento Democrático Brasileiro,ELEITO POR MÉDIA,2408,24,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.38,482,361,482,Muito Alto,20.79,não_classificado,241387,0.9976,SEM GRUPO,60000,0.1,0.15,0.2,241,361,482,0.4017,0.6017,0.8033,MEDIO,52,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,MARIA DE FÁTIMA GALINA FORTES FERREIRA SANTIAGO. em MACEIÓ. recebeu 2.408 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 241 votos no cenário conservador de 10%. 361 no cenário intermediário de 15% e 482 no teto operacional de 20%. No cenário máximo. isso representa 0.80% da meta de 60.000 votos.,241,361,482,33,11670,17506,23344,19.45,29.18,38.91
MACEIÓ,27855,12222,ALDO ROBERTO DA ROCHA LOUREIRO,ALDO LOUREIRO,PDT,Partido Democrático Trabalhista,ELEITO POR QP,2391,25,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.38,478,359,478,Muito Alto,20.79,não_classificado,241387,0.9905,SEM GRUPO,60000,0.1,0.15,0.2,239,359,478,0.3983,0.5983,0.7967,MEDIO,52,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,ALDO ROBERTO DA ROCHA LOUREIRO. em MACEIÓ. recebeu 2.391 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 239 votos no cenário conservador de 10%. 359 no cenário intermediário de 15% e 478 no teto operacional de 20%. No cenário máximo. isso representa 0.80% da meta de 60.000 votos.,239,359,478,34,11909,17865,23822,19.85,29.78,39.7
MACEIÓ,27855,22777,CLAUDIO MOREIRA DA SILVA,CAL MOREIRA,PL,Partido Liberal,ELEITO POR QP,2385,26,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.38,477,358,477,Muito Alto,20.79,não_classificado,241387,0.988,SEM GRUPO,60000,0.1,0.15,0.2,238,358,477,0.3967,0.5967,0.795,MEDIO,52,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,CLAUDIO MOREIRA DA SILVA. em MACEIÓ. recebeu 2.385 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 238 votos no cenário conservador de 10%. 358 no cenário intermediário de 15% e 477 no teto operacional de 20%. No cenário máximo. isso representa 0.80% da meta de 60.000 votos.,238,358,477,35,12147,18223,24299,20.24,30.37,40.5
GIRAU DO PONCIANO,27570,11777,FLAVIANA CINTIA DA SILVA BARROS,FLAVINHA BARROS,PP,PROGRESSISTAS,ELEITO POR QP,2358,1,28487,37335,1.16411221684923,Média Prioridade,GILBERTO BEZERRA BARROS,PP,não_classificado,não_classificado,56.16,8.28,472,354,472,Muito Alto,13.33,não_classificado,13903,16.9604,SEM GRUPO,60000,0.1,0.15,0.2,236,354,472,0.3933,0.59,0.7867,MEDIO,66,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,FLAVIANA CINTIA DA SILVA BARROS. em GIRAU DO PONCIANO. recebeu 2.358 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 236 votos no cenário conservador de 10%. 354 no cenário intermediário de 15% e 472 no teto operacional de 20%. No cenário máximo. isso representa 0.79% da meta de 60.000 votos.,236,354,472,36,12383,18577,24771,20.64,30.96,41.28
ATALAIA,27073,15999,RUMMENIGGE RODRIGUES DE ALMEIDA,RUDINHO,MDB,Movimento Democrático Brasileiro,ELEITO POR QP,2331,1,32883,38530,1.30121074857304,Média Prioridade,CECILIA LIMA HERRMANN,MDB,não_classificado,não_classificado,56.3,7.09,466,350,466,Muito Alto,12.73,não_classificado,18928,12.3151,SEM GRUPO,60000,0.1,0.15,0.2,233,350,466,0.3883,0.5833,0.7767,MEDIO,66,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,RUMMENIGGE RODRIGUES DE ALMEIDA. em ATALAIA. recebeu 2.331 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 233 votos no cenário conservador de 10%. 350 no cenário intermediário de 15% e 466 no teto operacional de 20%. No cenário máximo. isso representa 0.78% da meta de 60.000 votos.,233,350,466,37,12616,18927,25237,21.03,31.54,42.06
ARAPIRACA,27057,11555,EDVANIO DE OLIVEIRA NUNES,EDVANIO DO CANGANDU,PP,PROGRESSISTAS,ELEITO POR QP,2329,7,155982,243661,6.73965243482755,Alta Prioridade,JOSE LUCIANO BARBOSA DA SILVA,MDB,não_classificado,não_classificado,81.74,1.49,466,349,466,Muito Alto,15.1,não_classificado,76514,3.0439,SEM GRUPO,60000,0.1,0.15,0.2,233,349,466,0.3883,0.5817,0.7767,MEDIO,57,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,EDVANIO DE OLIVEIRA NUNES. em ARAPIRACA. recebeu 2.329 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 233 votos no cenário conservador de 10%. 349 no cenário intermediário de 15% e 466 no teto operacional de 20%. No cenário máximo. isso representa 0.78% da meta de 60.000 votos.,233,349,466,38,12849,19276,25703,21.42,32.13,42.84
